,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
1864,34,16-64 años,Extranjeros,Mujeres,2020,2947.0
1865,34,16-64 años,Extranjeros,Mujeres,2019,2736.0
1866,34,16-64 años,% Extranjeros,Hombres,2021,5.55
1867,34,16-64 años,% Extranjeros,Hombres,2020,5.36
1868,34,16-64 años,% Extranjeros,Hombres,2019,4.82
1869,34,16-64 años,% Extranjeros,Mujeres,2021,6.24
1870,34,16-64 años,% Extranjeros,Mujeres,2020,6.05
1871,34,16-64 años,% Extranjeros,Mujeres,2019,5.58
1872,34,65 y más,Españoles,Hombres,2021,18547.0
1873,34,65 y más,Españoles,Hombres,2020,18328.0
1874,34,65 y más,Españoles,Hombres,2019,18001.0
1875,34,65 y más,Españoles,Mujeres,2021,22750.0
1876,34,65 y más,Españoles,Mujeres,2020,22747.0
1877,34,65 y más,Españoles,Mujeres,2019,22635.0
1878,34,65 y más,Extranjeros,Hombres,2021,110.0
1879,34,65 y más,Extranjeros,Hombres,2020,105.0
1880,34,65 y más,Extranjeros,Hombres,2019,89.0
1881,34,65 y más,Extranjeros,Mujeres,2021,145.0
1882,34,65 y más,Extranjeros,Mujeres,2020,128.0
1883,34,65 y más,Extranjeros,Mujeres,2019,109.0
1884,34,65 y más,% Extranjeros,Hombres,2021,0.59
1885,34,65 y más,% Extranjeros,Hombres,2020,0.57
1886,34,65 y más,% Extranjeros,Hombres,2019,0.49
1887,34,65 y más,% Extranjeros,Mujeres,2021,0.63
1888,34,65 y más,% Extranjeros,Mujeres,2020,0.56
1889,34,65 y más,% Extranjeros,Mujeres,2019,0.48
1890,35,0-15 años,Españoles,Hombres,2021,70933.0
1891,35,0-15 años,Españoles,Hombres,2020,73519.0
1892,35,0-15 años,Españoles,Hombres,2019,75372.0
1893,35,0-15 años,Españoles,Mujeres,2021,67356.0
1894,35,0-15 años,Españoles,Mujeres,2020,69908.0
1895,35,0-15 años,Españoles,Mujeres,2019,71684.0
1896,35,0-15 años,Extranjeros,Hombres,2021,8373.0
1897,35,0-15 años,Extranjeros,Hombres,2020,8631.0
1898,35,0-15 años,Extranjeros,Hombres,2019,8237.0
1899,35,0-15 años,Extranjeros,Mujeres,2021,7850.0
1900,35,0-15 años,Extranjeros,Mujeres,2020,8107.0
1901,35,0-15 años,Extranjeros,Mujeres,2019,7596.0
1902,35,0-15 años,% Extranjeros,Hombres,2021,10.56
1903,35,0-15 años,% Extranjeros,Hombres,2020,10.51
1904,35,0-15 años,% Extranjeros,Hombres,2019,9.85
1905,35,0-15 años,% Extranjeros,Mujeres,2021,10.44
1906,35,0-15 años,% Extranjeros,Mujeres,2020,10.39
1907,35,0-15 años,% Extranjeros,Mujeres,2019,9.58
1908,35,16-64 años,Españoles,Hombres,2021,346141.0
1909,35,16-64 años,Españoles,Hombres,2020,345855.0
1910,35,16-64 años,Españoles,Hombres,2019,345185.0
1911,35,16-64 años,Españoles,Mujeres,2021,338691.0
1912,35,16-64 años,Españoles,Mujeres,2020,338171.0
1913,35,16-64 años,Españoles,Mujeres,2019,337078.0
1914,35,16-64 años,Extranjeros,Hombres,2021,55196.0
1915,35,16-64 años,Extranjeros,Hombres,2020,56518.0
1916,35,16-64 años,Extranjeros,Hombres,2019,53292.0
1917,35,16-64 años,Extranjeros,Mujeres,2021,55903.0
1918,35,16-64 años,Extranjeros,Mujeres,2020,57378.0
1919,35,16-64 años,Extranjeros,Mujeres,2019,54195.0
1920,35,16-64 años,% Extranjeros,Hombres,2021,13.75
1921,35,16-64 años,% Extranjeros,Hombres,2020,14.05
1922,35,16-64 años,% Extranjeros,Hombres,2019,13.37
1923,35,16-64 años,% Extranjeros,Mujeres,2021,14.17
1924,35,16-64 años,% Extranjeros,Mujeres,2020,14.51
1925,35,16-64 años,% Extranjeros,Mujeres,2019,13.85
1926,35,65 y más,Españoles,Hombres,2021,72359.0
1927,35,65 y más,Españoles,Hombres,2020,70125.0
1928,35,65 y más,Españoles,Hombres,2019,68092.0
1929,35,65 y más,Españoles,Mujeres,2021,89161.0
1930,35,65 y más,Españoles,Mujeres,2020,86766.0
1931,35,65 y más,Españoles,Mujeres,2019,84435.0
1932,35,65 y más,Extranjeros,Hombres,2021,8279.0
1933,35,65 y más,Extranjeros,Hombres,2020,8046.0
1934,35,65 y más,Extranjeros,Hombres,2019,7596.0
1935,35,65 y más,Extranjeros,Mujeres,2021,8297.0
1936,35,65 y más,Extranjeros,Mujeres,2020,8041.0
1937,35,65 y más,Extranjeros,Mujeres,2019,7644.0
1938,35,65 y más,% Extranjeros,Hombres,2021,10.27
1939,35,65 y más,% Extranjeros,Hombres,2020,10.29
1940,35,65 y más,% Extranjeros,Hombres,2019,10.04
1941,35,65 y más,% Extranjeros,Mujeres,2021,8.51
1942,35,65 y más,% Extranjeros,Mujeres,2020,8.48
1943,35,65 y más,% Extranjeros,Mujeres,2019,8.3
1944,36,0-15 años,Españoles,Hombres,2021,62554.0
1945,36,0-15 años,Españoles,Hombres,2020,63861.0
1946,36,0-15 años,Españoles,Hombres,2019,64843.0
1947,36,0-15 años,Españoles,Mujeres,2021,58437.0
1948,36,0-15 años,Españoles,Mujeres,2020,59559.0
1949,36,0-15 años,Españoles,Mujeres,2019,60598.0
1950,36,0-15 años,Extranjeros,Hombres,2021,2239.0
1951,36,0-15 años,Extranjeros,Hombres,2020,2254.0
1952,36,0-15 años,Extranjeros,Hombres,2019,1983.0
1953,36,0-15 años,Extranjeros,Mujeres,2021,2214.0
1954,36,0-15 años,Extranjeros,Mujeres,2020,2249.0
1955,36,0-15 años,Extranjeros,Mujeres,2019,1951.0
1956,36,0-15 años,% Extranjeros,Hombres,2021,3.46
1957,36,0-15 años,% Extranjeros,Hombres,2020,3.41
1958,36,0-15 años,% Extranjeros,Hombres,2019,2.97
1959,36,0-15 años,% Extranjeros,Mujeres,2021,3.65
1960,36,0-15 años,% Extranjeros,Mujeres,2020,3.64
1961,36,0-15 años,% Extranjeros,Mujeres,2019,3.12
1962,36,16-64 años,Españoles,Hombres,2021,283575.0
1963,36,16-64 años,Españoles,Hombres,2020,284400.0
1964,36,16-64 años,Españoles,Hombres,2019,285445.0
1965,36,16-64 años,Españoles,Mujeres,2021,285567.0
1966,36,16-64 años,Españoles,Mujeres,2020,286751.0
1967,36,16-64 años,Españoles,Mujeres,2019,288237.0
1968,36,16-64 años,Extranjeros,Hombres,2021,14751.0
1969,36,16-64 años,Extranjeros,Hombres,2020,14646.0
1970,36,16-64 años,Extranjeros,Hombres,2019,13405.0
1971,36,16-64 años,Extranjeros,Mujeres,2021,16113.0
1972,36,16-64 años,Extranjeros,Mujeres,2020,15996.0
1973,36,16-64 años,Extranjeros,Mujeres,2019,14331.0
1974,36,16-64 años,% Extranjeros,Hombres,2021,4.94
1975,36,16-64 años,% Extranjeros,Hombres,2020,4.9
1976,36,16-64 años,% Extranjeros,Hombres,2019,4.49
1977,36,16-64 años,% Extranjeros,Mujeres,2021,5.34
1978,36,16-64 años,% Extranjeros,Mujeres,2020,5.28
1979,36,16-64 años,% Extranjeros,Mujeres,2019,4.74
1980,36,65 y más,Españoles,Hombres,2021,91569.0
1981,36,65 y más,Españoles,Hombres,2020,90078.0
1982,36,65 y más,Españoles,Hombres,2019,88510.0
1983,36,65 y más,Españoles,Mujeres,2021,124555.0
1984,36,65 y más,Españoles,Mujeres,2020,122959.0
1985,36,65 y más,Españoles,Mujeres,2019,121026.0
1986,36,65 y más,Extranjeros,Hombres,2021,1222.0
1987,36,65 y más,Extranjeros,Hombres,2020,1213.0
1988,36,65 y más,Extranjeros,Hombres,2019,1100.0
1989,36,65 y más,Extranjeros,Mujeres,2021,1479.0
1990,36,65 y más,Extranjeros,Mujeres,2020,1442.0
1991,36,65 y más,Extranjeros,Mujeres,2019,1236.0
1992,36,65 y más,% Extranjeros,Hombres,2021,1.32
1993,36,65 y más,% Extranjeros,Hombres,2020,1.33
1994,36,65 y más,% Extranjeros,Hombres,2019,1.23
1995,36,65 y más,% Extranjeros,Mujeres,2021,1.17
1996,36,65 y más,% Extranjeros,Mujeres,2020,1.16
1997,36,65 y más,% Extranjeros,Mujeres,2019,1.01
1998,26,0-15 años,Españoles,Hombres,2021,20868.0
1999,26,0-15 años,Españoles,Hombres,2020,21255.0
2000,26,0-15 años,Españoles,Hombres,2019,21517.0
2001,26,0-15 años,Españoles,Mujeres,2021,19687.0
2002,26,0-15 años,Españoles,Mujeres,2020,20162.0
2003,26,0-15 años,Españoles,Mujeres,2019,20443.0
2004,26,0-15 años,Extranjeros,Hombres,2021,4088.0
2005,26,0-15 años,Extranjeros,Hombres,2020,4014.0
2006,26,0-15 años,Extranjeros,Hombres,2019,3757.0
2007,26,0-15 años,Extranjeros,Mujeres,2021,3801.0
2008,26,0-15 años,Extranjeros,Mujeres,2020,3695.0
2009,26,0-15 años,Extranjeros,Mujeres,2019,3431.0
2010,26,0-15 años,% Extranjeros,Hombres,2021,16.38
2011,26,0-15 años,% Extranjeros,Hombres,2020,15.89
2012,26,0-15 años,% Extranjeros,Hombres,2019,14.87
2013,26,0-15 años,% Extranjeros,Mujeres,2021,16.18
2014,26,0-15 años,% Extranjeros,Mujeres,2020,15.49
2015,26,0-15 años,% Extranjeros,Mujeres,2019,14.37
2016,26,16-64 años,Españoles,Hombres,2021,87004.0
2017,26,16-64 años,Españoles,Hombres,2020,87204.0
2018,26,16-64 años,Españoles,Hombres,2019,87288.0
2019,26,16-64 años,Españoles,Mujeres,2021,84910.0
2020,26,16-64 años,Españoles,Mujeres,2020,85079.0
2021,26,16-64 años,Españoles,Mujeres,2019,85174.0
2022,26,16-64 años,Extranjeros,Hombres,2021,15688.0
2023,26,16-64 años,Extranjeros,Hombres,2020,15436.0
2024,26,16-64 años,Extranjeros,Hombres,2019,14230.0
2025,26,16-64 años,Extranjeros,Mujeres,2021,15914.0
2026,26,16-64 años,Extranjeros,Mujeres,2020,15748.0
2027,26,16-64 años,Extranjeros,Mujeres,2019,14709.0
2028,26,16-64 años,% Extranjeros,Hombres,2021,15.28
2029,26,16-64 años,% Extranjeros,Hombres,2020,15.04
2030,26,16-64 años,% Extranjeros,Hombres,2019,14.02
2031,26,16-64 años,% Extranjeros,Mujeres,2021,15.78
2032,26,16-64 años,% Extranjeros,Mujeres,2020,15.62
2033,26,16-64 años,% Extranjeros,Mujeres,2019,14.73
2034,26,65 y más,Españoles,Hombres,2021,29641.0
2035,26,65 y más,Españoles,Hombres,2020,29433.0
2036,26,65 y más,Españoles,Hombres,2019,28957.0
2037,26,65 y más,Españoles,Mujeres,2021,36795.0
2038,26,65 y más,Españoles,Mujeres,2020,36571.0
2039,26,65 y más,Españoles,Mujeres,2019,36189.0
2040,26,65 y más,Extranjeros,Hombres,2021,534.0
2041,26,65 y más,Extranjeros,Hombres,2020,493.0
2042,26,65 y más,Extranjeros,Hombres,2019,430.0
2043,26,65 y más,Extranjeros,Mujeres,2021,866.0
2044,26,65 y más,Extranjeros,Mujeres,2020,824.0
2045,26,65 y más,Extranjeros,Mujeres,2019,673.0
2046,26,65 y más,% Extranjeros,Hombres,2021,1.77
2047,26,65 y más,% Extranjeros,Hombres,2020,1.65
2048,26,65 y más,% Extranjeros,Hombres,2019,1.46
2049,26,65 y más,% Extranjeros,Mujeres,2021,2.3
2050,26,65 y más,% Extranjeros,Mujeres,2020,2.2
2051,26,65 y más,% Extranjeros,Mujeres,2019,1.83
2052,37,0-15 años,Españoles,Hombres,2021,19175.0
2053,37,0-15 años,Españoles,Hombres,2020,19531.0
2054,37,0-15 años,Españoles,Hombres,2019,19952.0
2055,37,0-15 años,Españoles,Mujeres,2021,18017.0
2056,37,0-15 años,Españoles,Mujeres,2020,18446.0
2057,37,0-15 años,Españoles,Mujeres,2019,18782.0
2058,37,0-15 años,Extranjeros,Hombres,2021,981.0
2059,37,0-15 años,Extranjeros,Hombres,2020,984.0
2060,37,0-15 años,Extranjeros,Hombres,2019,909.0
2061,37,0-15 años,Extranjeros,Mujeres,2021,1088.0
2062,37,0-15 años,Extranjeros,Mujeres,2020,1056.0
2063,37,0-15 años,Extranjeros,Mujeres,2019,949.0
2064,37,0-15 años,% Extranjeros,Hombres,2021,4.87
2065,37,0-15 años,% Extranjeros,Hombres,2020,4.8
2066,37,0-15 años,% Extranjeros,Hombres,2019,4.36
2067,37,0-15 años,% Extranjeros,Mujeres,2021,5.69
2068,37,0-15 años,% Extranjeros,Mujeres,2020,5.41
2069,37,0-15 años,% Extranjeros,Mujeres,2019,4.81
2070,37,16-64 años,Españoles,Hombres,2021,94346.0
2071,37,16-64 años,Españoles,Hombres,2020,94954.0
2072,37,16-64 años,Españoles,Hombres,2019,96188.0
2073,37,16-64 años,Españoles,Mujeres,2021,93439.0
2074,37,16-64 años,Españoles,Mujeres,2020,93834.0
2075,37,16-64 años,Españoles,Mujeres,2019,94798.0
2076,37,16-64 años,Extranjeros,Hombres,2021,5807.0
2077,37,16-64 años,Extranjeros,Hombres,2020,5675.0
2078,37,16-64 años,Extranjeros,Hombres,2019,4977.0
2079,37,16-64 años,Extranjeros,Mujeres,2021,6669.0
2080,37,16-64 años,Extranjeros,Mujeres,2020,6468.0
2081,37,16-64 años,Extranjeros,Mujeres,2019,5827.0
2082,37,16-64 años,% Extranjeros,Hombres,2021,5.8
2083,37,16-64 años,% Extranjeros,Hombres,2020,5.64
2084,37,16-64 años,% Extranjeros,Hombres,2019,4.92
2085,37,16-64 años,% Extranjeros,Mujeres,2021,6.66
2086,37,16-64 años,% Extranjeros,Mujeres,2020,6.45
2087,37,16-64 años,% Extranjeros,Mujeres,2019,5.79
2088,37,65 y más,Españoles,Hombres,2021,38255.0
2089,37,65 y más,Españoles,Hombres,2020,38478.0
2090,37,65 y más,Españoles,Hombres,2019,38065.0
2091,37,65 y más,Españoles,Mujeres,2021,48837.0
2092,37,65 y más,Españoles,Mujeres,2020,49109.0
2093,37,65 y más,Españoles,Mujeres,2019,49047.0
2094,37,65 y más,Extranjeros,Hombres,2021,310.0
2095,37,65 y más,Extranjeros,Hombres,2020,307.0
2096,37,65 y más,Extranjeros,Hombres,2019,273.0
2097,37,65 y más,Extranjeros,Mujeres,2021,414.0
2098,37,65 y más,Extranjeros,Mujeres,2020,403.0
2099,37,65 y más,Extranjeros,Mujeres,2019,352.0
2100,37,65 y más,% Extranjeros,Hombres,2021,0.8
2101,37,65 y más,% Extranjeros,Hombres,2020,0.79
2102,37,65 y más,% Extranjeros,Hombres,2019,0.71
2103,37,65 y más,% Extranjeros,Mujeres,2021,0.84
2104,37,65 y más,% Extranjeros,Mujeres,2020,0.81
2105,37,65 y más,% Extranjeros,Mujeres,2019,0.71
2106,38,0-15 años,Españoles,Hombres,2021,63933.0
2107,38,0-15 años,Españoles,Hombres,2020,65611.0
2108,38,0-15 años,Españoles,Hombres,2019,66718.0
2109,38,0-15 años,Españoles,Mujeres,2021,60617.0
2110,38,0-15 años,Españoles,Mujeres,2020,62298.0
2111,38,0-15 años,Españoles,Mujeres,2019,63293.0
2112,38,0-15 años,Extranjeros,Hombres,2021,8270.0
2113,38,0-15 años,Extranjeros,Hombres,2020,8587.0
2114,38,0-15 años,Extranjeros,Hombres,2019,8387.0
2115,38,0-15 años,Extranjeros,Mujeres,2021,7880.0
2116,38,0-15 años,Extranjeros,Mujeres,2020,8258.0
2117,38,0-15 años,Extranjeros,Mujeres,2019,7986.0
2118,38,0-15 años,% Extranjeros,Hombres,2021,11.45
2119,38,0-15 años,% Extranjeros,Hombres,2020,11.57
2120,38,0-15 años,% Extranjeros,Hombres,2019,11.17
2121,38,0-15 años,% Extranjeros,Mujeres,2021,11.5
2122,38,0-15 años,% Extranjeros,Mujeres,2020,11.7
2123,38,0-15 años,% Extranjeros,Mujeres,2019,11.2
2124,38,16-64 años,Españoles,Hombres,2021,307283.0
2125,38,16-64 años,Españoles,Hombres,2020,307166.0
2126,38,16-64 años,Españoles,Hombres,2019,305903.0
2127,38,16-64 años,Españoles,Mujeres,2021,305648.0
2128,38,16-64 años,Españoles,Mujeres,2020,305179.0
2129,38,16-64 años,Españoles,Mujeres,2019,304078.0
2130,38,16-64 años,Extranjeros,Hombres,2021,52369.0
2131,38,16-64 años,Extranjeros,Hombres,2020,53491.0
2132,38,16-64 años,Extranjeros,Hombres,2019,50746.0
2133,38,16-64 años,Extranjeros,Mujeres,2021,55242.0
2134,38,16-64 años,Extranjeros,Mujeres,2020,56153.0
2135,38,16-64 años,Extranjeros,Mujeres,2019,52960.0
2136,38,16-64 años,% Extranjeros,Hombres,2021,14.56
2137,38,16-64 años,% Extranjeros,Hombres,2020,14.83
2138,38,16-64 años,% Extranjeros,Hombres,2019,14.23
2139,38,16-64 años,% Extranjeros,Mujeres,2021,15.31
2140,38,16-64 años,% Extranjeros,Mujeres,2020,15.54
2141,38,16-64 años,% Extranjeros,Mujeres,2019,14.83
2142,38,65 y más,Españoles,Hombres,2021,71284.0
2143,38,65 y más,Españoles,Hombres,2020,69281.0
2144,38,65 y más,Españoles,Hombres,2019,67350.0
2145,38,65 y más,Españoles,Mujeres,2021,91712.0
2146,38,65 y más,Españoles,Mujeres,2020,89531.0
2147,38,65 y más,Españoles,Mujeres,2019,87167.0
2148,38,65 y más,Extranjeros,Hombres,2021,9760.0
2149,38,65 y más,Extranjeros,Hombres,2020,9355.0
2150,38,65 y más,Extranjeros,Hombres,2019,9093.0
2151,38,65 y más,Extranjeros,Mujeres,2021,10407.0
2152,38,65 y más,Extranjeros,Mujeres,2020,9977.0
2153,38,65 y más,Extranjeros,Mujeres,2019,9302.0
2154,38,65 y más,% Extranjeros,Hombres,2021,12.04
2155,38,65 y más,% Extranjeros,Hombres,2020,11.9
2156,38,65 y más,% Extranjeros,Hombres,2019,11.9
2157,38,65 y más,% Extranjeros,Mujeres,2021,10.19
2158,38,65 y más,% Extranjeros,Mujeres,2020,10.03
2159,38,65 y más,% Extranjeros,Mujeres,2019,9.64
2160,40,0-15 años,Españoles,Hombres,2021,9134.0
2161,40,0-15 años,Españoles,Hombres,2020,9180.0
2162,40,0-15 años,Españoles,Hombres,2019,9365.0
2163,40,0-15 años,Españoles,Mujeres,2021,8681.0
2164,40,0-15 años,Españoles,Mujeres,2020,8708.0
2165,40,0-15 años,Españoles,Mujeres,2019,8795.0
2166,40,0-15 años,Extranjeros,Hombres,2021,1693.0
2167,40,0-15 años,Extranjeros,Hombres,2020,1746.0
2168,40,0-15 años,Extranjeros,Hombres,2019,1666.0
2169,40,0-15 años,Extranjeros,Mujeres,2021,1595.0
2170,40,0-15 años,Extranjeros,Mujeres,2020,1631.0
2171,40,0-15 años,Extranjeros,Mujeres,2019,1578.0
2172,40,0-15 años,% Extranjeros,Hombres,2021,15.64
2173,40,0-15 años,% Extranjeros,Hombres,2020,15.98
2174,40,0-15 años,% Extranjeros,Hombres,2019,15.1
2175,40,0-15 años,% Extranjeros,Mujeres,2021,15.52
2176,40,0-15 años,% Extranjeros,Mujeres,2020,15.78
2177,40,0-15 años,% Extranjeros,Mujeres,2019,15.21
2178,40,16-64 años,Españoles,Hombres,2021,43716.0
2179,40,16-64 años,Españoles,Hombres,2020,43541.0
2180,40,16-64 años,Españoles,Hombres,2019,43835.0
2181,40,16-64 años,Españoles,Mujeres,2021,40104.0
2182,40,16-64 años,Españoles,Mujeres,2020,39784.0
2183,40,16-64 años,Españoles,Mujeres,2019,40081.0
2184,40,16-64 años,Extranjeros,Hombres,2021,6846.0
2185,40,16-64 años,Extranjeros,Hombres,2020,6839.0
2186,40,16-64 años,Extranjeros,Hombres,2019,6385.0
2187,40,16-64 años,Extranjeros,Mujeres,2021,7261.0
2188,40,16-64 años,Extranjeros,Mujeres,2020,7170.0
2189,40,16-64 años,Extranjeros,Mujeres,2019,6729.0
2190,40,16-64 años,% Extranjeros,Hombres,2021,13.54
2191,40,16-64 años,% Extranjeros,Hombres,2020,13.57
2192,40,16-64 años,% Extranjeros,Hombres,2019,12.71
2193,40,16-64 años,% Extranjeros,Mujeres,2021,15.33
2194,40,16-64 años,% Extranjeros,Mujeres,2020,15.27
2195,40,16-64 años,% Extranjeros,Mujeres,2019,14.38
2196,40,65 y más,Españoles,Hombres,2021,15425.0
2197,40,65 y más,Españoles,Hombres,2020,15484.0
2198,40,65 y más,Españoles,Hombres,2019,15363.0
2199,40,65 y más,Españoles,Mujeres,2021,18581.0
2200,40,65 y más,Españoles,Mujeres,2020,18816.0
2201,40,65 y más,Españoles,Mujeres,2019,18826.0
2202,40,65 y más,Extranjeros,Hombres,2021,257.0
2203,40,65 y más,Extranjeros,Hombres,2020,243.0
2204,40,65 y más,Extranjeros,Hombres,2019,199.0
2205,40,65 y más,Extranjeros,Mujeres,2021,370.0
2206,40,65 y más,Extranjeros,Mujeres,2020,336.0
2207,40,65 y más,Extranjeros,Mujeres,2019,307.0
2208,40,65 y más,% Extranjeros,Hombres,2021,1.64
2209,40,65 y más,% Extranjeros,Hombres,2020,1.55
2210,40,65 y más,% Extranjeros,Hombres,2019,1.28
2211,40,65 y más,% Extranjeros,Mujeres,2021,1.95
2212,40,65 y más,% Extranjeros,Mujeres,2020,1.75
2213,40,65 y más,% Extranjeros,Mujeres,2019,1.6
2214,41,0-15 años,Españoles,Hombres,2021,165644.0
2215,41,0-15 años,Españoles,Hombres,2020,168975.0
2216,41,0-15 años,Españoles,Hombres,2019,171561.0
2217,41,0-15 años,Españoles,Mujeres,2021,156142.0
2218,41,0-15 años,Españoles,Mujeres,2020,159568.0
2219,41,0-15 años,Españoles,Mujeres,2019,162100.0
2220,41,0-15 años,Extranjeros,Hombres,2021,5323.0
2221,41,0-15 años,Extranjeros,Hombres,2020,5397.0
2222,41,0-15 años,Extranjeros,Hombres,2019,4855.0
2223,41,0-15 años,Extranjeros,Mujeres,2021,5177.0
2224,41,0-15 años,Extranjeros,Mujeres,2020,5264.0
2225,41,0-15 años,Extranjeros,Mujeres,2019,4736.0
2226,41,0-15 años,% Extranjeros,Hombres,2021,3.11
2227,41,0-15 años,% Extranjeros,Hombres,2020,3.1
2228,41,0-15 años,% Extranjeros,Hombres,2019,2.75
2229,41,0-15 años,% Extranjeros,Mujeres,2021,3.21
2230,41,0-15 años,% Extranjeros,Mujeres,2020,3.19
2231,41,0-15 años,% Extranjeros,Mujeres,2019,2.84
2232,41,16-64 años,Españoles,Hombres,2021,609628.0
2233,41,16-64 años,Españoles,Hombres,2020,610721.0
2234,41,16-64 años,Españoles,Hombres,2019,610696.0
2235,41,16-64 años,Españoles,Mujeres,2021,610730.0
2236,41,16-64 años,Españoles,Mujeres,2020,611500.0
2237,41,16-64 años,Españoles,Mujeres,2019,611468.0
2238,41,16-64 años,Extranjeros,Hombres,2021,29313.0
2239,41,16-64 años,Extranjeros,Hombres,2020,28753.0
2240,41,16-64 años,Extranjeros,Hombres,2019,26052.0
2241,41,16-64 años,Extranjeros,Mujeres,2021,34223.0
2242,41,16-64 años,Extranjeros,Mujeres,2020,33535.0
2243,41,16-64 años,Extranjeros,Mujeres,2019,30308.0
2244,41,16-64 años,% Extranjeros,Hombres,2021,4.59
2245,41,16-64 años,% Extranjeros,Hombres,2020,4.5
2246,41,16-64 años,% Extranjeros,Hombres,2019,4.09
2247,41,16-64 años,% Extranjeros,Mujeres,2021,5.31
2248,41,16-64 años,% Extranjeros,Mujeres,2020,5.2
2249,41,16-64 años,% Extranjeros,Mujeres,2019,4.72
2250,41,65 y más,Españoles,Hombres,2021,139710.0
2251,41,65 y más,Españoles,Hombres,2020,137422.0
2252,41,65 y más,Españoles,Hombres,2019,134760.0
2253,41,65 y más,Españoles,Mujeres,2021,188472.0
2254,41,65 y más,Españoles,Mujeres,2020,185746.0
2255,41,65 y más,Españoles,Mujeres,2019,182917.0
2256,41,65 y más,Extranjeros,Hombres,2021,1465.0
2257,41,65 y más,Extranjeros,Hombres,2020,1427.0
2258,41,65 y más,Extranjeros,Hombres,2019,1288.0
2259,41,65 y más,Extranjeros,Mujeres,2021,2025.0
2260,41,65 y más,Extranjeros,Mujeres,2020,1911.0
2261,41,65 y más,Extranjeros,Mujeres,2019,1648.0
2262,41,65 y más,% Extranjeros,Hombres,2021,1.04
2263,41,65 y más,% Extranjeros,Hombres,2020,1.03
2264,41,65 y más,% Extranjeros,Hombres,2019,0.95
2265,41,65 y más,% Extranjeros,Mujeres,2021,1.06
2266,41,65 y más,% Extranjeros,Mujeres,2020,1.02
2267,41,65 y más,% Extranjeros,Mujeres,2019,0.89
2268,42,0-15 años,Españoles,Hombres,2021,5096.0
2269,42,0-15 años,Españoles,Hombres,2020,5172.0
2270,42,0-15 años,Españoles,Hombres,2019,5212.0
2271,42,0-15 años,Españoles,Mujeres,2021,4791.0
2272,42,0-15 años,Españoles,Mujeres,2020,4877.0
2273,42,0-15 años,Españoles,Mujeres,2019,4999.0
2274,42,0-15 años,Extranjeros,Hombres,2021,808.0
2275,42,0-15 años,Extranjeros,Hombres,2020,755.0
2276,42,0-15 años,Extranjeros,Hombres,2019,680.0
2277,42,0-15 años,Extranjeros,Mujeres,2021,767.0
2278,42,0-15 años,Extranjeros,Mujeres,2020,724.0
2279,42,0-15 años,Extranjeros,Mujeres,2019,672.0
2280,42,0-15 años,% Extranjeros,Hombres,2021,13.69
2281,42,0-15 años,% Extranjeros,Hombres,2020,12.74
2282,42,0-15 años,% Extranjeros,Hombres,2019,11.54
2283,42,0-15 años,% Extranjeros,Mujeres,2021,13.8
2284,42,0-15 años,% Extranjeros,Mujeres,2020,12.93
2285,42,0-15 años,% Extranjeros,Mujeres,2019,11.85
2286,42,16-64 años,Españoles,Hombres,2021,25008.0
2287,42,16-64 años,Españoles,Hombres,2020,25112.0
2288,42,16-64 años,Españoles,Hombres,2019,25370.0
2289,42,16-64 años,Españoles,Mujeres,2021,22895.0
2290,42,16-64 años,Españoles,Mujeres,2020,22933.0
2291,42,16-64 años,Españoles,Mujeres,2019,23062.0
2292,42,16-64 años,Extranjeros,Hombres,2021,3658.0
2293,42,16-64 años,Extranjeros,Hombres,2020,3427.0
2294,42,16-64 años,Extranjeros,Hombres,2019,3135.0
2295,42,16-64 años,Extranjeros,Mujeres,2021,3283.0
2296,42,16-64 años,Extranjeros,Mujeres,2020,3149.0
2297,42,16-64 años,Extranjeros,Mujeres,2019,2759.0
2298,42,16-64 años,% Extranjeros,Hombres,2021,12.76
2299,42,16-64 años,% Extranjeros,Hombres,2020,12.01
2300,42,16-64 años,% Extranjeros,Hombres,2019,11.0
2301,42,16-64 años,% Extranjeros,Mujeres,2021,12.54
2302,42,16-64 años,% Extranjeros,Mujeres,2020,12.07
2303,42,16-64 años,% Extranjeros,Mujeres,2019,10.69
2304,42,65 y más,Españoles,Hombres,2021,10247.0
2305,42,65 y más,Españoles,Hombres,2020,10373.0
2306,42,65 y más,Españoles,Hombres,2019,10335.0
2307,42,65 y más,Españoles,Mujeres,2021,11953.0
2308,42,65 y más,Españoles,Mujeres,2020,12146.0
2309,42,65 y más,Españoles,Mujeres,2019,12220.0
2310,42,65 y más,Extranjeros,Hombres,2021,103.0
2311,42,65 y más,Extranjeros,Hombres,2020,88.0
2312,42,65 y más,Extranjeros,Hombres,2019,82.0
2313,42,65 y más,Extranjeros,Mujeres,2021,138.0
2314,42,65 y más,Extranjeros,Mujeres,2020,128.0
2315,42,65 y más,Extranjeros,Mujeres,2019,110.0
2316,42,65 y más,% Extranjeros,Hombres,2021,1.0
2317,42,65 y más,% Extranjeros,Hombres,2020,0.84
2318,42,65 y más,% Extranjeros,Hombres,2019,0.79
2319,42,65 y más,% Extranjeros,Mujeres,2021,1.14
2320,42,65 y más,% Extranjeros,Mujeres,2020,1.04
2321,42,65 y más,% Extranjeros,Mujeres,2019,0.89
2322,43,0-15 años,Españoles,Hombres,2021,56970.0
